"","age","day","grp.job","marital","education","housing","loan","contact","grp.month","grp.duration","grp.campaign","grp.pdays","grp.previous","y.subscribe"
"37544",38,14,"2","0","3","1","0","2","1","0","2","0","0",0
"26443",46,20,"3","0","2","1","0","2","3","0","2","1","1",0
"6274",36,27,"3","1","2","0","0","0","1","0","0","0","0",0
"21569",30,19,"3","1","2","0","0","2","2","1","1","0","0",0
"33550",28,20,"3","2","2","1","0","2","1","0","1","0","0",0
"41849",50,16,"2","2","3","0","0","2","3","0","0","1","1",1
"29119",37,2,"2","2","3","0","1","2","0","1","0","0","0",0
"40802",29,11,"0","1","0","0","0","2","2","0","0","0","0",0
"38227",38,15,"3","1","0","1","0","2","1","0","1","0","0",0
"44503",34,10,"2","2","3","0","0","2","2","0","0","0","0",0
"17081",32,25,"1","2","1","1","0","2","2","1","1","0","0",0
"603",37,6,"3","1","0","1","0","0","1","0","1","0","0",0
"29653",34,3,"3","1","3","1","0","2","0","0","2","2","1",0
"19725",54,7,"2","2","3","0","0","2","2","0","1","0","0",0
"11829",36,20,"1","1","2","0","0","0","2","0","2","0","0",0
"31561",35,3,"3","2","2","1","0","2","1","2","0","1","1",0
"39792",49,1,"3","2","2","0","1","2","2","2","1","0","0",1
"40388",45,30,"3","2","2","1","0","2","2","0","0","0","0",0
"34498",38,5,"3","0","2","1","0","2","1","0","0","0","0",0
"6097",49,27,"1","2","2","1","1","0","1","1","1","0","0",0
"35532",32,7,"2","0","3","1","0","2","1","1","1","0","0",0
"38574",32,15,"1","0","2","1","0","2","1","0","2","2","2",0
"32504",42,17,"3","2","2","0","0","2","1","0","0","2","1",0
"24720",56,17,"2","0","1","0","1","1","3","1","0","0","0",0
"37806",39,14,"3","1","2","1","0","2","1","0","0","0","0",0
"40914",76,12,"0","0","1","0","0","2","2","1","0","0","0",0
"3143",42,14,"1","2","0","1","0","0","1","0","1","0","0",0
"7160",53,29,"2","2","3","1","0","0","1","0","1","0","0",0
"23929",30,29,"2","1","3","0","0","1","2","0","1","0","0",0
"4394",55,20,"3","0","2","1","0","0","1","2","2","0","0",0
"43721",57,14,"0","2","1","0","0","2","1","2","2","1","2",1
"22980",42,26,"0","2","0","0","0","2","2","0","2","0","0",0
"40699",32,7,"3","1","2","0","0","2","2","1","0","0","0",1
"9819",56,9,"2","2","2","0","0","0","2","0","0","0","0",0
"12703",41,7,"1","2","1","1","0","2","2","0","1","0","0",0
"13709",49,10,"2","2","2","0","1","1","2","1","1","0","0",0
"23788",47,29,"1","2","1","0","0","2","2","0","2","0","0",0
"28297",44,29,"1","1","1","0","0","2","0","1","0","0","0",0
"6323",30,27,"2","2","2","1","1","0","1","0","2","0","0",0
"29026",56,2,"2","2","3","0","0","2","0","0","0","0","0",0
"30506",42,5,"0","1","2","1","0","2","0","0","1","0","0",0
"28187",50,29,"2","1","3","1","0","2","0","0","0","2","2",0
"942",47,7,"1","2","2","1","0","0","1","2","0","0","0",0
"42366",37,25,"2","2","3","1","0","2","3","0","0","0","0",0
"22790",31,25,"2","1","3","0","0","2","2","0","2","0","0",0
"9198",40,5,"2","1","2","0","0","0","2","0","0","0","0",0
"39552",25,26,"0","1","2","0","0","2","1","1","0","0","0",0
"12092",39,20,"3","2","2","0","0","0","2","0","1","0","0",0
"10137",57,11,"3","0","1","0","0","0","2","1","0","0","0",0
"14507",28,14,"3","2","2","1","1","2","2","2","1","0","0",0
"40607",37,4,"3","1","2","0","0","2","2","1","0","1","1",0
"22225",40,21,"2","2","3","1","0","2","2","0","2","0","0",0
"11175",37,18,"0","2","0","0","0","0","2","0","0","0","0",0
"7922",27,30,"1","1","2","1","0","0","1","2","1","0","0",0
"779",43,7,"1","2","1","1","0","0","1","2","1","0","0",0
"35948",56,8,"1","1","1","1","0","1","1","1","1","2","2",0
"5125",32,21,"2","1","3","1","0","0","1","1","1","0","0",0
"15908",44,22,"1","2","1","0","0","2","2","0","2","0","0",0
"36120",39,11,"3","2","2","1","0","2","1","1","0","2","1",0
"16669",39,24,"3","0","2","0","0","2","2","0","0","0","0",0
"835",35,7,"3","1","2","1","0","0","1","2","0","0","0",0
"44107",34,8,"3","1","2","0","0","2","2","2","1","0","0",1
"16399",59,23,"2","2","3","1","0","2","2","1","0","0","0",0
"26366",35,20,"1","2","2","0","0","2","3","0","1","0","0",0
"19428",42,6,"2","2","3","0","0","2","2","2","1","0","0",0
"33684",35,20,"3","2","2","1","1","2","1","0","1","0","0",0
"8945",26,4,"1","2","2","1","1","0","2","0","1","0","0",0
"9842",38,9,"3","2","2","0","0","0","2","1","1","0","0",0
"32397",38,16,"2","2","3","1","0","2","1","0","1","2","1",0
"40840",42,11,"3","2","2","1","0","2","2","0","1","1","1",0
"9770",40,9,"1","1","1","0","0","0","2","0","0","0","0",0
"30580",30,6,"3","1","2","0","0","2","0","0","1","0","0",0
"38139",23,15,"3","1","2","1","0","2","1","2","0","0","0",0
"17607",51,29,"3","0","2","1","0","2","2","0","1","0","0",0
"30707",34,6,"1","0","2","1","0","2","0","2","1","0","0",0
"41947",78,22,"0","2","0","0","0","1","3","2","2","0","0",1
"9916",40,9,"3","0","2","0","0","0","2","0","0","0","0",0
"15196",31,17,"1","2","0","1","0","2","2","1","1","0","0",0
"25090",45,18,"2","2","3","0","0","1","3","0","2","0","0",0
"15404",51,18,"3","2","2","0","0","2","2","2","1","0","0",0
"32208",32,16,"2","1","2","1","0","2","1","2","0","1","1",0
"41197",24,20,"0","1","2","0","0","2","2","0","0","1","1",0
"30593",26,6,"2","1","3","0","0","2","0","2","1","0","0",0
"35172",36,7,"1","2","2","1","0","2","1","0","2","2","1",0
"41514",35,9,"3","2","2","1","1","2","3","0","1","1","1",0
"24735",40,18,"2","2","3","1","0","2","3","0","2","0","0",0
"31319",43,11,"2","2","3","0","0","2","1","0","1","0","0",0
"15862",29,21,"2","1","3","1","0","2","2","0","1","0","0",0
"4339",24,19,"3","1","2","1","0","0","1","0","2","0","0",0
"24689",54,17,"3","2","2","1","1","2","3","0","1","0","0",0
"31907",55,9,"2","0","3","1","0","2","1","1","2","0","0",0
"35253",36,7,"3","1","2","1","1","1","1","0","0","1","1",0
"27055",34,21,"3","2","2","0","0","2","3","0","1","0","0",0
"37325",45,13,"2","0","3","1","0","2","1","2","1","0","0",0
"35495",33,7,"3","2","2","1","0","2","1","1","1","0","0",0
"24560",38,17,"1","1","2","1","1","1","3","0","0","0","0",0
"37754",40,14,"1","2","1","1","0","2","1","1","0","0","0",0
"14530",42,15,"1","2","2","1","0","2","2","1","1","0","0",0
"5763",36,26,"0","1","2","1","1","0","1","1","0","0","0",0
"42786",54,28,"3","2","2","0","0","2","0","0","0","1","1",1
"19047",46,5,"2","0","3","1","1","2","2","2","0","0","0",0
"36644",38,12,"1","2","1","1","0","2","1","2","0","0","0",0
"44534",32,12,"0","1","0","0","0","2","2","1","0","1","2",0
"42083",61,30,"0","2","1","0","0","2","3","2","0","0","0",1
"31545",57,2,"2","2","3","1","0","2","1","1","1","2","1",0
"28991",28,2,"3","1","2","0","0","2","0","0","0","0","0",0
"6404",51,27,"2","2","3","1","0","0","1","1","1","0","0",0
"31888",56,9,"1","2","1","0","0","1","1","0","2","0","0",0
"34637",35,5,"3","2","2","1","0","2","1","0","1","0","0",0
"6762",29,28,"3","2","3","1","0","0","1","0","1","0","0",0
"35438",24,7,"3","1","2","1","1","2","1","0","1","0","0",0
"30630",31,6,"1","2","2","1","0","2","0","0","0","0","0",0
"3625",31,15,"1","1","2","1","0","0","1","1","2","0","0",0
"26176",31,20,"3","1","3","0","0","2","3","0","0","0","0",0
"4949",36,21,"1","2","1","1","0","0","1","2","1","0","0",1
"34196",34,4,"2","1","3","1","0","2","1","1","0","0","0",0
"24979",57,18,"0","1","3","0","0","2","3","1","0","0","0",0
"11170",37,18,"1","0","2","0","0","0","2","0","0","0","0",0
"14772",57,16,"3","2","2","0","1","1","2","0","2","0","0",0
"20665",51,12,"3","2","2","0","1","2","2","0","1","0","0",0
"41898",31,20,"0","1","2","0","0","2","3","0","0","1","1",0
"37176",29,13,"2","1","3","1","0","1","1","0","2","0","0",0
"22884",45,25,"3","2","3","0","0","2","2","1","2","0","0",0
"38056",27,14,"3","1","2","1","0","2","1","2","2","0","0",0
"7904",52,30,"1","1","0","1","0","0","1","0","2","0","0",0
"23272",40,27,"2","2","1","1","0","2","2","1","2","0","0",0
"34943",34,6,"3","1","2","1","0","1","1","0","1","2","1",0
"5903",34,26,"1","0","2","1","0","0","1","1","1","0","0",0
"12189",41,20,"0","2","2","0","0","0","2","0","2","0","0",0
"23337",48,27,"3","2","2","0","0","2","2","0","2","0","0",0
"3215",52,15,"1","0","1","1","0","0","1","2","0","0","0",1
"40500",52,7,"2","1","3","0","0","2","2","2","0","0","0",0
"38637",29,15,"2","2","2","1","0","2","1","0","1","2","1",0
"45147",49,8,"0","0","3","0","0","2","3","0","0","2","1",0
"19154",45,5,"3","2","1","0","0","2","2","1","0","0","0",0
"36013",43,11,"2","2","3","1","0","2","1","0","2","0","0",0
"14032",51,11,"2","0","3","1","0","2","2","0","0","0","0",0
"18844",31,4,"3","2","2","0","0","2","2","2","0","0","0",0
"36323",44,11,"1","2","2","1","0","2","1","0","1","2","1",0
"38872",33,18,"2","2","3","1","0","2","1","0","0","1","1",0
"30355",47,5,"1","0","1","1","0","2","0","0","2","2","1",0
"31953",43,13,"1","2","2","1","1","2","1","1","1","0","0",0
"25327",50,18,"2","2","3","1","0","2","3","1","1","0","0",0
"24738",43,18,"3","2","3","1","1","2","3","0","0","1","1",0
"28309",41,29,"3","2","2","1","0","2","0","0","0","2","1",0
"22889",31,25,"3","1","3","0","0","2","2","0","1","0","0",0
"14042",33,11,"1","2","2","1","1","2","2","2","0","0","0",0
"26127",49,19,"3","2","2","1","0","2","3","0","1","0","0",0
"29907",45,4,"2","2","2","0","1","2","0","2","0","1","1",0
"34221",33,4,"3","1","3","1","0","2","1","2","0","1","1",1
"41934",31,22,"1","1","0","0","0","2","3","1","0","1","1",1
"10788",35,17,"3","1","2","0","0","0","2","1","0","0","0",0
"29856",39,4,"3","1","2","0","0","2","0","0","1","0","0",0
"22764",44,25,"2","2","3","0","1","2","2","0","2","0","0",0
"19781",32,8,"3","2","2","0","0","2","2","0","2","0","0",0
"11369",46,19,"1","2","1","0","0","0","2","2","2","0","0",0
"42856",34,3,"3","2","2","1","0","2","0","0","0","1","1",0
"40311",23,16,"0","1","3","0","0","2","2","0","1","0","0",0
"28173",36,29,"3","2","2","1","0","2","0","0","0","2","1",0
"13495",59,9,"0","2","0","0","1","2","2","2","1","0","0",0
"23219",39,27,"3","1","3","0","0","2","2","0","2","0","0",0
"11764",38,20,"0","2","2","0","0","0","2","2","0","0","0",0
"33418",28,20,"1","1","2","1","0","2","1","0","0","0","0",0
"38487",52,15,"3","2","1","1","0","2","1","0","1","0","0",0
"17051",53,25,"0","2","1","1","0","1","2","2","2","0","0",0
"41361",52,31,"1","2","2","1","0","2","2","1","0","2","1",1
"5660",53,26,"3","0","2","1","0","0","1","0","0","0","0",0
"9586",57,6,"1","2","1","0","0","0","2","0","1","0","0",0
"14136",29,11,"3","1","2","1","0","2","2","1","1","0","0",0
"9692",55,6,"1","2","0","0","0","0","2","2","1","0","0",1
"36397",47,11,"1","2","1","1","0","2","1","2","1","0","0",0
"40747",46,10,"3","2","2","0","1","2","2","1","0","0","0",0
"15308",46,18,"1","2","1","0","1","2","2","0","1","0","0",0
"2929",45,14,"1","2","1","1","0","0","1","0","0","0","0",0
"28630",28,29,"3","1","2","0","0","2","0","2","1","0","0",0
"2494",52,13,"3","0","2","1","0","0","1","2","0","0","0",0
"32151",28,15,"2","2","2","1","0","2","1","2","1","0","0",0
"26981",44,21,"2","2","3","0","1","2","3","0","1","0","0",0
"34285",33,4,"3","2","3","1","0","2","1","1","1","0","0",0
"19596",32,7,"3","1","2","0","1","2","2","0","2","0","0",0
"18120",46,30,"0","2","2","0","1","2","2","0","1","0","0",0
"22259",49,21,"3","0","2","0","0","2","2","2","1","0","0",0
"27757",30,28,"2","1","3","1","0","2","0","1","0","0","0",0
"2657",24,13,"1","2","1","1","0","0","1","0","1","0","0",0
"39416",39,22,"2","1","3","0","0","2","1","1","1","0","0",1
"14257",31,14,"3","2","2","1","1","2","2","0","1","0","0",0
"30046",28,4,"1","1","2","0","0","2","0","2","1","0","0",0
"11060",52,17,"2","2","3","0","0","0","2","2","1","0","0",0
"42857",37,3,"3","1","2","1","1","2","0","0","0","2","1",1
"27126",31,21,"2","2","3","0","0","2","3","2","1","0","0",0
"13860",42,10,"2","0","3","1","0","2","2","2","0","0","0",0
"6072",52,26,"1","2","0","0","0","0","1","2","1","0","0",0
"7842",55,30,"3","2","2","1","0","0","1","0","1","0","0",0
"28678",47,30,"2","0","3","1","0","2","0","0","0","0","0",0
"5367",32,23,"2","2","1","0","0","0","1","2","1","0","0",0
"30644",48,6,"1","2","2","0","0","2","0","2","1","0","0",0
"23920",33,29,"1","2","2","0","1","2","2","1","1","0","0",0
"26523",48,20,"2","2","1","0","0","2","3","0","0","0","0",0
"13622",51,9,"1","0","2","0","0","2","2","0","0","0","0",0
"17433",35,28,"3","0","2","0","0","2","2","0","2","0","0",0
"29204",31,2,"3","1","2","0","0","2","0","0","1","0","0",0
"17116",37,25,"1","1","2","0","1","2","2","2","2","0","0",1
"27672",46,21,"3","0","3","1","0","2","3","1","2","1","2",0
"29376",55,2,"3","1","2","0","1","2","0","0","1","0","0",0
"44183",56,14,"1","2","2","1","1","0","2","0","0","0","0",0
"6220",24,27,"3","1","2","1","0","0","1","2","0","0","0",0
"15821",42,21,"3","2","2","1","0","2","2","2","2","0","0",0
"15960",37,22,"3","2","2","1","0","2","2","1","0","0","0",0
"7436",56,29,"1","2","1","1","0","0","1","1","1","0","0",0
"21940",46,20,"3","2","2","0","0","2","2","0","1","0","0",0
"6988",52,28,"1","2","1","1","1","0","1","0","1","0","0",0
"21839",52,20,"3","2","2","0","0","2","2","1","1","0","0",0
"8438",45,3,"1","2","2","1","1","0","2","0","0","0","0",0
"41584",54,15,"0","0","2","0","0","2","3","0","0","1","1",1
"3499",50,15,"2","2","3","1","0","0","1","2","1","0","0",0
"4849",36,21,"3","2","2","0","0","0","1","0","0","0","0",0
"11741",50,20,"3","0","2","0","0","0","2","2","1","0","0",1
"6595",33,28,"2","1","2","1","0","0","1","0","2","0","0",0
"1294",30,8,"2","2","2","0","0","0","1","1","0","0","0",0
"12112",50,20,"0","0","2","0","0","0","2","0","1","0","0",0
"20177",58,11,"0","2","0","0","0","2","2","1","1","0","0",0
"8619",34,3,"1","1","1","0","0","0","2","0","2","0","0",0
"25076",44,18,"2","2","3","1","0","2","3","1","0","0","0",0
"30785",56,6,"2","2","2","0","0","2","0","1","1","0","0",0
"10993",56,17,"2","0","3","0","0","0","2","0","1","0","0",0
"36341",28,11,"3","2","2","1","0","2","1","1","1","2","1",0
"3019",34,14,"1","2","2","1","0","0","1","1","1","0","0",0
"22978",38,26,"3","2","2","0","0","2","2","2","1","0","0",0
"24618",49,17,"3","2","2","0","0","1","3","1","1","0","0",0
"6520",26,27,"3","1","2","1","0","0","1","2","1","0","0",0
"5497",32,23,"2","1","2","1","0","0","1","1","1","0","0",0
"42036",31,29,"2","2","3","1","0","2","3","0","1","0","0",1
"32771",29,17,"3","2","2","1","0","2","1","2","1","2","1",1
"37260",37,13,"2","2","3","1","0","2","1","2","0","0","0",0
"18858",43,4,"2","0","3","0","0","2","2","0","0","0","0",0
"41553",47,11,"3","2","2","1","0","0","3","0","0","1","1",1
"38032",51,14,"2","2","2","1","0","2","1","1","2","0","0",0
"2396",53,13,"3","2","2","1","1","0","1","1","1","0","0",0
"42124",35,3,"2","2","3","1","0","2","3","0","0","0","0",1
"23311",32,27,"3","2","3","0","0","2","2","1","2","0","0",0
"27577",48,21,"3","2","2","0","0","2","3","0","1","0","0",0
"8199",34,2,"1","0","2","1","0","0","2","1","2","0","0",0
"8879",53,4,"3","2","2","0","0","0","2","2","2","0","0",0
"460",35,6,"1","2","2","1","0","0","1","0","1","0","0",0
"15472",34,18,"2","2","3","1","1","2","2","0","2","0","0",0
"34589",35,5,"2","1","0","1","0","2","1","1","2","0","0",0
"26202",45,20,"2","1","3","0","0","1","3","0","2","0","0",0
"25275",30,18,"3","0","2","1","1","2","3","0","1","1","1",0
"9033",37,5,"3","2","2","0","0","0","2","1","0","0","0",0
"35058",33,6,"2","2","2","1","0","2","1","2","0","2","1",1
"21144",33,14,"1","2","2","1","0","2","2","2","2","0","0",0
"15539",34,21,"3","2","2","1","0","2","2","1","2","0","0",0
"2809",42,14,"2","2","3","1","0","0","1","1","0","0","0",0
"19901",45,8,"3","2","3","0","0","2","2","0","1","0","0",0
"13766",32,10,"3","2","2","1","0","1","2","0","0","0","0",0
"38131",30,15,"3","1","2","1","0","2","1","2","2","2","1",0
"17328",42,28,"2","2","3","1","0","1","2","0","1","0","0",0
"43476",35,14,"2","1","3","0","0","2","1","0","2","1","1",1
"29920",32,4,"3","2","2","1","1","2","0","0","0","0","0",0
"23127",37,26,"3","1","2","1","0","2","2","1","2","0","0",0
"39180",38,18,"2","1","3","1","0","2","1","1","1","0","0",0
"19337",33,6,"3","1","2","0","1","2","2","2","1","0","0",1
"13916",54,10,"2","2","3","1","0","2","2","0","0","0","0",0
"2492",52,13,"3","0","2","1","1","0","1","0","0","0","0",0
"4158",20,19,"1","2","1","1","1","0","1","1","1","0","0",0
"21744",51,19,"1","0","3","1","0","2","2","0","1","0","0",0
"13697",42,9,"1","2","3","1","1","2","2","2","2","0","0",0
"4653",34,20,"3","2","2","1","0","0","1","1","1","0","0",0
"33710",34,21,"3","2","2","1","0","2","1","0","0","0","0",0
"7291",38,29,"3","2","2","0","0","0","1","0","0","0","0",0
"22479",47,22,"1","2","1","0","0","2","2","0","2","0","0",0
"19030",37,5,"3","1","2","0","0","2","2","0","0","0","0",0
"19575",50,7,"3","2","2","0","0","2","2","0","2","0","0",0
"9016",57,5,"2","2","3","0","0","0","2","0","0","0","0",0
"42441",72,7,"0","2","0","0","0","1","0","2","2","0","0",0
"12934",33,7,"2","1","2","0","1","2","2","0","1","0","0",0
"13477",43,9,"2","1","3","0","1","2","2","0","0","0","0",0
"5732",38,26,"0","2","2","1","0","0","1","2","0","0","0",0
"7127",39,29,"3","0","2","1","0","0","1","1","0","0","0",0
"21457",46,18,"1","2","1","0","0","2","2","1","2","0","0",0
"13389",44,9,"1","2","2","0","1","2","2","0","1","0","0",0
"31717",38,7,"3","1","2","1","0","2","1","1","1","0","0",0
"7428",54,29,"1","0","2","1","1","0","1","1","1","0","0",0
"37632",32,14,"1","2","2","1","0","2","1","0","0","0","0",0
"40741",27,10,"3","1","2","0","0","2","2","1","0","0","0",0
"38937",29,18,"1","2","3","1","0","2","1","1","0","0","0",0
"40891",37,12,"3","1","3","1","0","2","2","0","0","1","1",0
"38869",56,18,"2","0","3","1","0","1","1","2","0","0","0",0
"9907",55,9,"2","2","2","0","0","0","2","1","1","0","0",0
"25314",51,18,"2","2","3","0","0","2","3","0","0","0","0",0
"8916",50,4,"3","0","2","1","1","0","2","1","2","0","0",0
"42151",69,4,"3","2","3","0","0","2","3","0","0","0","0",0
"29582",34,3,"1","2","2","0","1","2","0","0","1","0","0",0
"29438",25,3,"3","1","2","0","1","2","0","2","0","0","0",0
"41687",36,2,"2","2","3","0","0","2","3","0","1","0","0",0
"4254",49,19,"1","2","2","1","0","0","1","2","0","0","0",0
"38499",26,15,"1","1","1","1","0","2","1","0","1","2","1",0
"37586",55,14,"2","2","2","1","0","1","1","0","2","1","2",0
"32358",43,16,"2","2","3","1","0","2","1","2","0","0","0",1
"25194",57,18,"2","2","3","1","1","2","3","0","1","0","0",0
"43451",33,12,"3","2","2","0","0","2","1","0","0","0","0",0
"17994",56,30,"0","2","2","0","0","2","2","0","1","0","0",0
"31448",73,30,"0","0","1","0","0","1","1","0","1","0","0",1
"32486",33,17,"3","1","2","1","0","2","1","1","0","1","1",0
"14564",33,15,"3","0","0","1","0","2","2","2","2","0","0",0
"38567",24,15,"1","0","2","1","0","2","1","0","1","0","0",0
"14751",53,15,"1","2","2","1","0","1","2","0","2","0","0",0
"5633",53,23,"3","2","2","1","0","0","1","0","2","0","0",0
"15217",45,17,"1","2","2","1","0","2","2","0","1","0","0",0
"33006",47,17,"2","2","3","1","0","2","1","0","1","0","0",0
"7579",39,30,"1","2","1","1","0","0","1","0","2","0","0",0
"12611",46,4,"2","1","3","0","1","0","2","0","0","0","0",0
"34846",32,6,"3","1","2","1","0","2","1","0","0","1","1",0
"21250",30,18,"2","1","3","0","0","2","2","1","1","0","0",0
"13805",26,10,"3","2","2","1","1","2","2","1","0","0","0",0
"26763",31,20,"3","2","2","1","1","2","3","2","1","0","0",0
"35508",31,7,"3","2","2","1","0","2","1","2","1","0","0",0
"43292",74,15,"0","2","3","0","0","2","1","1","0","1","1",1
"20563",41,12,"3","0","2","1","0","2","2","0","1","0","0",0
"43810",26,27,"2","1","3","0","1","0","1","0","0","0","0",0
"44897",23,27,"0","1","2","0","0","1","3","2","1","0","0",0
"18505",45,31,"2","2","1","0","0","2","2","0","2","0","0",0
