"","age","day","grp.job","marital","education","housing","loan","contact","grp.month","grp.duration","grp.campaign","grp.pdays","grp.previous","y.subscribe","test.subscribe"
"1371",28,8,"3","0","2","1","0","0","1","2","1","0","0",1,0
"1374",48,8,"1","2","1","1","0","0","1","1","0","0","0",0,0
"1384",34,8,"2","1","3","0","0","0","1","0","0","0","0",0,0
"1385",40,8,"3","1","2","1","0","0","1","0","0","0","0",0,0
"1386",33,8,"1","2","1","1","0","0","1","0","0","0","0",0,0
"1389",59,8,"0","0","3","1","0","0","1","2","2","0","0",0,0
"1390",39,8,"1","1","2","1","0","0","1","0","2","0","0",0,0
"1392",30,8,"3","2","2","1","0","0","1","2","1","0","0",0,0
"1396",44,8,"3","0","2","1","0","0","1","0","1","0","0",0,0
"1397",39,8,"3","1","2","1","0","0","1","0","1","0","0",0,0
"1401",47,8,"2","2","1","1","0","0","1","0","1","0","0",0,0
"1405",30,8,"1","2","1","1","0","0","1","0","1","0","0",0,0
"1407",46,8,"3","0","3","1","0","0","1","2","1","0","0",0,0
"1410",31,8,"1","2","1","1","0","0","1","0","0","0","0",0,0
"1412",34,8,"3","2","2","0","0","0","1","0","0","0","0",0,0
"1416",38,8,"1","2","2","1","0","0","1","0","0","0","0",0,0
"1417",43,8,"2","0","3","1","0","0","1","2","1","0","0",1,0
"1419",33,8,"2","2","2","1","0","0","1","1","0","0","0",0,0
"1423",30,8,"1","2","2","1","0","0","1","0","0","0","0",0,0
"1425",39,8,"2","1","3","1","0","0","1","0","1","0","0",0,0
"1426",46,8,"1","2","1","1","0","0","1","0","1","0","0",0,0
"1429",40,8,"2","1","3","1","0","0","1","1","1","0","0",0,0
"1434",45,8,"3","0","2","1","0","0","1","1","2","0","0",0,0
"1436",36,8,"3","0","2","1","0","0","1","0","0","0","0",0,0
"1437",30,8,"1","1","2","1","1","0","1","1","0","0","0",0,0
"1438",35,8,"1","1","2","1","1","0","1","1","0","0","0",0,0
"1439",39,8,"0","0","2","0","0","0","1","1","0","0","0",0,0
"1444",48,8,"3","0","2","0","0","0","1","1","0","0","0",0,0
"1445",32,8,"1","2","1","1","0","0","1","0","2","0","0",0,0
"1446",58,8,"2","0","2","1","0","0","1","0","1","0","0",0,0
"1447",57,8,"2","2","0","1","0","0","1","0","2","0","0",0,0
"1449",29,8,"2","0","3","1","1","0","1","1","1","0","0",0,0
"1453",50,8,"1","0","1","0","0","0","1","1","1","0","0",0,0
"1455",44,8,"3","1","2","1","0","0","1","1","1","0","0",0,0
"1457",35,8,"1","2","2","1","0","0","1","0","2","0","0",0,0
"1458",45,8,"3","2","2","1","0","0","1","1","1","0","0",0,0
"1461",34,8,"2","2","2","1","0","0","1","2","1","0","0",0,0
"1464",42,8,"0","2","1","1","0","0","1","1","1","0","0",0,0
"1468",57,8,"1","0","1","1","0","0","1","1","0","0","0",0,0
"1469",33,8,"1","2","2","1","1","0","1","0","1","0","0",0,0
"1471",60,8,"1","0","1","1","0","0","1","1","0","0","0",0,0
"1477",41,8,"2","0","3","1","0","0","1","2","1","0","0",0,0
"1478",33,8,"3","2","0","0","0","0","1","2","1","0","0",0,0
"1480",30,8,"3","2","2","1","0","0","1","1","1","0","0",0,0
"1484",34,8,"2","2","3","0","0","0","1","2","2","0","0",0,0
"1485",32,8,"0","1","3","1","0","0","1","0","0","0","0",0,0
"1487",35,8,"3","1","2","1","0","0","1","0","1","0","0",0,0
"1490",34,8,"1","2","2","1","0","0","1","0","1","0","0",0,0
"1491",38,8,"3","0","2","0","0","0","1","1","1","0","0",0,0
"1496",57,8,"3","2","2","1","0","0","1","1","2","0","0",0,0
"1504",31,8,"3","1","3","1","0","0","1","0","1","0","0",0,0
"1507",41,8,"2","2","3","1","0","0","1","0","1","0","0",0,0
"1510",32,8,"1","2","2","1","0","0","1","1","1","0","0",0,0
"1516",33,8,"1","1","2","1","0","0","1","0","1","0","0",0,0
"1519",42,8,"2","1","3","1","0","0","1","1","1","0","0",0,0
"1528",36,8,"1","2","2","1","0","0","1","2","1","0","0",0,0
"1533",35,8,"1","2","1","1","0","0","1","2","1","0","0",0,0
"1539",34,8,"2","2","3","1","1","0","1","0","1","0","0",0,0
"1544",37,8,"3","2","2","1","0","0","1","0","1","0","0",0,0
"1546",52,8,"1","2","2","0","0","0","1","0","1","0","0",0,0
"1547",43,8,"1","2","1","1","0","0","1","0","1","0","0",0,0
"1549",37,8,"1","2","1","1","0","0","1","0","1","0","0",0,0
"1551",53,8,"1","2","2","1","0","0","1","0","2","0","0",0,0
"1553",48,8,"3","0","3","1","0","0","1","2","1","0","0",0,0
"1556",43,8,"2","0","3","1","0","0","1","0","1","0","0",0,0
"1558",36,8,"3","2","2","1","0","0","1","0","2","0","0",0,0
"1559",39,8,"2","2","3","1","0","0","1","1","2","0","0",0,0
"1566",31,8,"0","2","1","1","0","0","1","0","1","0","0",0,0
"1569",52,8,"1","2","2","1","0","0","1","0","1","0","0",0,0
"1570",41,8,"2","2","1","1","0","0","1","0","1","0","0",0,0
"1571",30,8,"2","1","3","1","0","0","1","0","2","0","0",0,0
"1574",38,8,"1","2","2","1","0","0","1","0","1","0","0",0,0
"1578",40,8,"3","2","2","1","1","0","1","2","1","0","0",0,0
"1580",56,8,"3","0","2","1","0","0","1","1","2","0","0",0,0
"1581",39,8,"1","2","1","1","0","0","1","0","1","0","0",0,0
"1584",39,8,"2","1","3","1","0","0","1","2","1","0","0",0,0
"1588",54,8,"0","2","2","1","0","0","1","0","1","0","0",0,0
"1589",30,8,"3","2","0","1","0","0","1","1","1","0","0",0,0
"1592",53,8,"1","0","2","1","0","0","1","1","0","0","0",0,0
"1593",29,8,"1","1","2","1","1","0","1","1","2","0","0",0,0
"1595",35,8,"2","2","3","1","0","0","1","1","2","0","0",0,0
"1602",45,8,"3","2","2","1","0","0","1","1","1","0","0",0,0
"1603",39,8,"1","2","1","1","0","0","1","0","1","0","0",0,0
"1610",34,9,"2","1","3","1","0","0","1","0","2","0","0",0,0
"1612",49,9,"1","2","1","1","0","0","1","0","1","0","0",0,0
"1616",32,9,"2","1","3","1","0","0","1","1","1","0","0",0,0
"1617",32,9,"3","1","3","1","0","0","1","0","1","0","0",0,0
"1619",28,9,"3","1","2","1","1","0","1","0","2","0","0",0,0
"1620",35,9,"3","1","2","1","0","0","1","1","1","0","0",0,0
"1623",32,9,"1","2","2","1","0","0","1","1","1","0","0",0,0
"1624",42,9,"2","0","2","1","0","0","1","0","0","0","0",0,0
"1629",31,9,"3","0","2","1","0","0","1","0","0","0","0",0,0
"1633",49,9,"1","2","1","1","0","0","1","1","0","0","0",0,0
"1640",28,9,"3","2","2","1","0","0","1","2","0","0","0",0,0
"1641",28,9,"3","1","3","1","0","0","1","1","0","0","0",0,0
"1644",29,9,"1","2","2","0","0","0","1","1","0","0","0",0,0
"1646",32,9,"1","2","2","1","0","0","1","0","0","0","0",0,0
"1647",35,9,"1","1","2","1","0","0","1","2","2","0","0",1,0
"1653",42,9,"1","2","2","1","0","0","1","0","0","0","0",0,0
"1655",41,9,"3","1","2","1","0","0","1","0","0","0","0",0,0
"1659",32,9,"1","2","1","1","0","0","1","0","1","0","0",0,0
"1661",38,9,"1","1","2","1","0","0","1","0","0","0","0",0,0
"1662",51,9,"0","0","2","0","0","0","1","0","0","0","0",0,0
"1664",31,9,"1","2","2","1","0","0","1","2","1","0","0",0,0
"1671",32,9,"3","2","2","1","1","0","1","0","0","0","0",0,0
"1674",32,9,"1","2","1","1","0","0","1","0","1","0","0",0,0
"1680",27,9,"3","0","2","1","1","0","1","2","1","0","0",0,0
"1683",29,9,"2","2","3","1","0","0","1","0","0","0","0",0,0
"1684",40,9,"1","0","2","0","0","0","1","0","0","0","0",0,0
"1685",47,9,"3","2","1","1","0","0","1","0","0","0","0",0,0
"1687",25,9,"3","1","2","1","1","0","1","1","0","0","0",0,0
"1688",30,9,"2","2","3","1","0","0","1","0","0","0","0",0,0
"1694",37,9,"1","2","1","1","0","0","1","2","0","0","0",0,0
"1696",34,9,"1","2","1","1","0","0","1","1","0","0","0",0,0
"1697",31,9,"3","2","2","1","0","0","1","1","0","0","0",0,0
"1701",51,9,"2","1","3","1","0","0","1","0","0","0","0",0,0
"1702",26,9,"1","1","2","1","0","0","1","2","0","0","0",0,0
"1708",49,9,"2","2","3","1","0","0","1","0","1","0","0",0,0
"1710",31,9,"1","2","2","1","0","0","1","0","0","0","0",0,0
"1713",37,9,"3","1","2","1","1","0","1","1","0","0","0",0,0
"1714",31,9,"0","1","3","1","0","0","1","2","1","0","0",0,0
"1716",41,9,"1","2","1","1","1","0","1","0","2","0","0",0,0
"1719",22,9,"0","1","2","1","0","0","1","1","1","0","0",0,0
"1725",42,9,"1","2","1","1","0","0","1","0","0","0","0",0,0
"1729",46,9,"1","2","2","1","0","0","1","0","1","0","0",0,0
"1730",32,9,"2","1","2","1","0","0","1","1","0","0","0",0,0
"1732",41,9,"1","2","1","1","0","0","1","2","0","0","0",0,0
"1737",37,9,"1","0","2","1","0","0","1","0","0","0","0",0,0
"1742",29,9,"3","0","2","0","0","0","1","2","0","0","0",0,0
"1746",22,9,"3","1","2","1","0","0","1","0","0","0","0",0,0
"1747",31,9,"2","1","2","1","0","0","1","2","1","0","0",0,0
"1753",46,9,"3","0","2","1","0","0","1","1","1","0","0",0,0
"1759",33,9,"3","0","2","0","1","0","1","0","0","0","0",0,0
"1766",60,9,"2","0","0","1","0","0","1","0","1","0","0",0,0
"1767",47,9,"1","0","2","1","0","0","1","1","0","0","0",0,0
"1770",36,9,"1","0","0","1","0","0","1","2","0","0","0",0,0
"1772",31,9,"3","0","2","1","0","0","1","1","1","0","0",0,0
"1774",32,9,"0","1","2","1","0","0","1","1","1","0","0",0,0
"1778",46,9,"3","1","2","1","1","0","1","1","1","0","0",0,0
"1779",27,9,"3","1","2","1","0","0","1","2","0","0","0",0,0
"1781",35,9,"1","2","1","1","0","0","1","2","1","0","0",0,0
"1785",58,9,"1","2","1","1","0","0","1","0","2","0","0",0,0
"1786",36,9,"1","2","2","1","0","0","1","0","1","0","0",0,0
"1787",33,9,"1","2","1","1","0","0","1","0","1","0","0",0,0
"1788",32,9,"2","2","3","0","0","0","1","1","0","0","0",0,0
"1789",32,9,"2","1","3","1","0","0","1","1","1","0","0",0,0
"1790",31,9,"3","2","2","0","1","0","1","0","0","0","0",0,0
"1792",30,9,"2","1","3","1","1","0","1","1","0","0","0",0,0
"1805",39,9,"0","1","1","0","0","0","1","0","0","0","0",0,0
"1810",34,9,"3","1","3","1","0","0","1","0","0","0","0",0,0
"1814",30,9,"2","1","2","1","0","0","1","1","2","0","0",0,0
"1816",33,9,"1","1","2","1","0","0","1","2","0","0","0",0,0
"1822",33,9,"2","1","2","1","1","0","1","1","0","0","0",0,0
"1826",29,9,"2","1","3","0","0","0","1","2","1","0","0",0,0
"1831",53,9,"2","2","2","1","0","0","1","0","1","0","0",0,0
"1836",40,9,"3","1","2","1","0","0","1","0","0","0","0",0,0
"1837",21,9,"0","1","2","0","0","0","1","2","0","0","0",0,0
"1838",31,9,"1","2","2","1","0","0","1","0","0","0","0",0,0
"1840",26,9,"3","1","2","1","0","0","1","2","1","0","0",0,0
"1841",26,9,"2","2","1","1","0","0","1","1","0","0","0",0,0
"1843",31,9,"1","2","2","1","1","0","1","0","0","0","0",0,0
"1849",38,9,"3","2","2","1","0","0","1","0","1","0","0",0,0
"1850",29,9,"2","2","3","1","0","0","1","2","0","0","0",0,0
"1854",43,9,"1","1","1","1","0","0","1","0","1","0","0",0,0
"1860",36,9,"1","2","2","1","0","0","1","1","1","0","0",0,0
"1864",33,9,"1","0","1","1","0","0","1","2","1","0","0",1,0
"1866",52,9,"1","0","1","1","1","0","1","0","2","0","0",0,0
"1871",47,9,"2","0","3","1","0","0","1","0","0","0","0",0,0
"1874",38,9,"1","2","2","1","0","0","1","2","0","0","0",0,0
"1880",33,9,"3","1","2","1","0","0","1","0","2","0","0",0,0
"1886",27,9,"3","2","2","1","0","0","1","2","0","0","0",0,0
"1892",43,9,"2","2","2","1","0","0","1","1","1","0","0",0,0
"1893",31,9,"1","2","2","1","0","0","1","1","1","0","0",0,0
"1894",55,9,"3","2","2","1","0","0","1","2","1","0","0",0,0
"1895",45,9,"3","1","2","1","0","0","1","2","1","0","0",0,0
"1896",35,9,"3","1","2","1","0","0","1","2","2","0","0",0,0
"1907",38,9,"2","1","3","1","0","0","1","0","0","0","0",0,0
"1916",34,9,"1","1","1","1","0","0","1","0","1","0","0",0,0
"1920",31,9,"3","2","2","0","1","0","1","0","2","0","0",0,0
"1921",42,9,"1","2","1","1","0","0","1","1","1","0","0",0,0
"1923",30,9,"3","1","3","1","0","0","1","0","0","0","0",0,0
"1924",29,9,"3","1","2","1","0","0","1","0","0","0","0",0,0
"1925",29,9,"3","1","2","1","0","0","1","1","0","0","0",0,0
"1926",36,9,"1","2","2","1","0","0","1","2","1","0","0",0,0
"1927",41,9,"3","2","2","1","0","0","1","1","1","0","0",0,0
"1934",24,9,"0","1","2","0","0","0","1","0","1","0","0",0,0
"1940",31,9,"2","1","3","1","0","0","1","2","2","0","0",0,0
"1941",46,9,"1","2","1","1","0","0","1","0","1","0","0",0,0
"1942",47,9,"3","1","0","1","0","0","1","0","2","0","0",0,0
"1944",35,9,"3","0","3","1","0","0","1","0","1","0","0",0,0
"1947",48,9,"3","0","0","1","0","0","1","1","0","0","0",0,0
"1949",44,9,"2","2","3","1","0","0","1","0","1","0","0",0,0
"1955",38,9,"3","2","2","1","0","0","1","2","2","0","0",0,0
"1958",29,9,"1","1","2","1","0","0","1","1","1","0","0",0,0
"1960",43,9,"0","2","1","1","0","0","1","1","1","0","0",0,0
"1963",29,9,"3","1","2","1","0","0","1","2","1","0","0",0,0
"1967",37,9,"1","2","1","1","0","0","1","2","1","0","0",0,0
"1973",35,9,"1","2","2","0","0","0","1","0","1","0","0",0,0
"1974",53,9,"2","0","3","0","0","0","1","0","1","0","0",0,0
"1977",32,9,"1","1","2","1","0","0","1","0","1","0","0",0,0
"1985",28,9,"3","1","2","1","0","0","1","0","1","0","0",0,0
"1989",49,9,"3","0","2","1","0","0","1","0","1","0","0",0,0
"1990",32,9,"2","2","3","1","0","0","1","1","1","0","0",0,0
"1994",56,9,"3","0","2","1","1","0","1","1","1","0","0",0,0
"1997",43,9,"1","1","1","0","0","0","1","0","1","0","0",0,0
"1998",34,9,"3","0","1","1","0","0","1","0","1","0","0",0,0
"1999",35,9,"2","2","2","1","0","0","1","1","1","0","0",0,0
"2009",56,9,"3","0","3","1","0","0","1","1","2","0","0",0,0
"2015",31,9,"3","1","2","0","0","0","1","0","1","0","0",0,0
"2016",31,9,"1","2","2","1","0","0","1","1","1","0","0",0,0
"2018",37,9,"2","1","3","1","0","0","1","2","2","0","0",0,0
"2024",31,9,"2","1","3","1","0","0","1","0","1","0","0",0,0
"2033",36,9,"3","2","2","1","0","0","1","0","1","0","0",0,0
"2038",42,9,"1","2","1","1","0","0","1","1","2","0","0",0,0
"2039",34,12,"1","0","2","1","0","0","1","0","1","0","0",0,0
"2043",28,12,"1","2","1","0","0","0","1","0","1","0","0",0,0
"2044",50,12,"3","2","2","1","0","0","1","0","2","0","0",0,0
"2047",57,12,"0","2","0","0","0","0","1","2","2","0","0",0,0
"2049",56,12,"2","1","3","0","0","0","1","0","1","0","0",0,0
"2052",50,12,"2","2","3","1","0","0","1","2","2","0","0",0,0
"2055",44,12,"0","2","2","1","0","0","1","0","1","0","0",0,0
"2058",25,12,"2","2","3","1","1","0","1","0","1","0","0",0,0
"2065",44,12,"3","0","2","0","1","0","1","0","1","0","0",0,0
"2082",43,12,"3","1","3","1","0","0","1","1","2","0","0",0,0
"2084",28,12,"3","1","2","1","0","0","1","1","2","0","0",0,0
"2091",39,12,"1","0","2","1","0","0","1","0","1","0","0",0,0
"2093",35,12,"2","1","3","1","0","0","1","0","1","0","0",0,0
"2095",40,12,"3","1","2","1","0","0","1","0","1","0","0",0,0
"2097",32,12,"2","1","3","0","0","0","1","2","1","0","0",1,0
"2107",35,12,"2","1","3","1","0","0","1","2","1","0","0",0,0
"2111",26,12,"3","1","2","1","0","0","1","0","2","0","0",0,0
"2112",34,12,"1","1","2","1","0","0","1","0","0","0","0",0,0
"2114",30,12,"1","1","0","1","1","0","1","0","1","0","0",0,0
"2117",40,12,"1","0","1","1","1","0","1","0","0","0","0",0,0
"2118",56,12,"1","0","2","1","0","0","1","0","1","0","0",0,0
"2119",25,12,"0","1","3","1","0","0","1","0","0","0","0",0,0
"2123",48,12,"1","0","2","1","0","0","1","1","0","0","0",0,0
"2126",52,12,"3","0","1","1","0","0","1","0","1","0","0",0,0
"2131",41,12,"2","2","2","1","0","0","1","2","1","0","0",0,0
"2143",25,12,"3","1","3","0","0","0","1","0","0","0","0",0,0
"2148",39,12,"3","1","2","1","0","0","1","2","1","0","0",0,0
"2152",59,12,"0","2","2","1","0","0","1","0","1","0","0",0,0
"2157",48,12,"3","2","2","1","1","0","1","1","2","0","0",0,0
"2160",39,12,"1","1","1","1","0","0","1","1","0","0","0",0,0
"2173",28,12,"1","1","2","1","0","0","1","0","0","0","0",0,0
"2174",58,12,"1","2","2","1","0","0","1","2","0","0","0",0,0
"2177",56,12,"1","2","1","1","0","0","1","0","2","0","0",0,0
"2180",31,12,"3","1","2","1","1","0","1","0","0","0","0",0,0
"2182",32,12,"2","2","1","1","0","0","1","0","0","0","0",0,0
"2187",27,12,"3","1","2","1","1","0","1","0","0","0","0",0,0
"2188",30,12,"3","1","2","1","0","0","1","2","0","0","0",0,0
"2189",32,12,"1","2","1","1","0","0","1","2","0","0","0",0,0
"2194",43,12,"1","2","2","1","0","0","1","0","2","0","0",0,0
"2195",48,12,"3","0","2","1","0","0","1","0","1","0","0",0,0
"2205",40,12,"2","1","0","1","0","0","1","2","1","0","0",0,0
"2214",28,12,"3","1","2","1","0","0","1","0","1","0","0",0,0
"2215",44,12,"1","2","2","1","0","0","1","2","0","0","0",0,0
"2217",30,12,"1","2","2","1","0","0","1","0","1","0","0",0,0
"2218",32,12,"0","2","1","1","0","0","1","2","0","0","0",0,0
"2222",30,12,"1","1","2","1","0","0","1","0","1","0","0",0,0
"2223",28,12,"3","1","2","1","0","0","1","0","2","0","0",0,0
"2227",50,12,"3","1","2","1","0","0","1","0","1","0","0",0,0
"2231",35,12,"3","1","2","1","0","0","1","1","1","0","0",0,0
"2233",36,12,"1","2","2","0","0","0","1","0","1","0","0",0,0
"2238",39,12,"3","2","2","1","0","0","1","2","0","0","0",0,0
"2239",38,12,"1","1","2","1","0","0","1","0","2","0","0",0,0
"2240",24,12,"1","2","2","1","0","0","1","0","1","0","0",0,0
"2241",35,12,"2","0","3","1","0","0","1","0","2","0","0",0,0
"2242",32,12,"3","0","2","1","0","0","1","0","1","0","0",0,0
"2247",50,12,"3","2","2","1","1","0","1","1","1","0","0",0,0
"2251",57,12,"2","1","3","0","0","0","1","0","0","0","0",0,0
"2254",32,12,"3","2","2","1","1","0","1","2","0","0","0",0,0
"2256",25,12,"1","2","2","1","0","0","1","1","1","0","0",0,0
"2260",21,12,"0","1","0","1","0","0","1","1","1","0","0",0,0
"2263",55,12,"1","2","1","1","0","0","1","0","2","0","0",0,0
"2267",40,12,"2","1","3","1","1","0","1","0","2","0","0",0,0
"2271",26,12,"1","1","2","1","0","0","1","1","1","0","0",0,0
"2284",29,12,"1","1","2","0","0","0","1","1","1","0","0",0,0
"2286",38,12,"2","2","3","1","0","0","1","2","2","0","0",0,0
"2294",50,12,"1","2","1","1","0","0","1","0","1","0","0",0,0
"2296",46,12,"1","2","1","1","0","0","1","0","2","0","0",0,0
"2297",39,12,"3","1","2","1","0","0","1","1","1","0","0",0,0
"2298",31,12,"3","1","2","1","1","0","1","0","1","0","0",0,0
"2310",55,12,"1","2","1","1","0","0","1","0","1","0","0",0,0
"2311",49,12,"3","0","2","1","0","0","1","1","2","0","0",0,0
"2315",36,12,"1","2","2","1","0","0","1","2","2","0","0",0,0
"2316",45,12,"3","1","2","1","0","0","1","0","2","0","0",0,0
"2320",39,13,"1","2","2","1","0","0","1","0","2","0","0",0,0
"2323",45,13,"1","2","1","1","0","0","1","0","1","0","0",0,0
"2327",26,13,"3","0","2","1","0","0","1","1","2","0","0",0,0
"2329",35,13,"1","2","1","0","0","0","1","2","2","0","0",1,0
"2330",44,13,"3","1","3","1","0","0","1","1","1","0","0",0,0
"2334",26,13,"3","1","2","0","0","0","1","0","0","0","0",0,0
"2335",31,13,"3","1","2","1","0","0","1","0","0","0","0",0,0
"2336",27,13,"3","1","2","1","1","0","1","0","0","0","0",0,0
"2343",32,13,"1","2","2","1","0","0","1","2","0","0","0",0,0
"2345",27,13,"1","1","2","0","0","0","1","0","0","0","0",0,0
"2346",22,13,"3","2","2","1","0","0","1","0","0","0","0",0,0
"2347",32,13,"3","2","2","1","0","0","1","0","0","0","0",0,0
"2351",28,13,"3","1","2","1","0","0","1","0","0","0","0",0,0
"2359",26,13,"3","2","2","1","0","0","1","0","0","0","0",0,0
"2364",21,13,"0","1","2","1","0","0","1","0","0","0","0",0,0
"2367",40,13,"3","2","2","1","1","0","1","2","0","0","0",0,0
"2379",22,13,"3","1","2","1","0","0","1","1","0","0","0",0,0
"2382",36,13,"1","2","2","1","0","0","1","1","0","0","0",0,0
"2384",26,13,"1","1","2","1","0","0","1","1","0","0","0",0,0
"2391",28,13,"1","2","1","1","0","0","1","1","0","0","0",0,0
"2399",33,13,"1","2","1","1","0","0","1","1","0","0","0",0,0
"2402",27,13,"1","1","2","1","0","0","1","0","0","0","0",0,0
"2407",57,13,"2","2","1","1","0","0","1","1","2","0","0",0,0
"2408",59,13,"0","0","0","1","0","0","1","1","1","0","0",0,0
"2411",41,13,"3","2","2","1","0","0","1","1","0","0","0",0,0
"2419",51,13,"3","2","0","1","1","0","1","2","0","0","0",0,0
"2420",34,13,"2","2","3","1","1","0","1","1","0","0","0",0,0
"2425",29,13,"1","1","2","1","0","0","1","0","0","0","0",0,0
"2426",26,13,"1","1","2","1","0","0","1","2","0","0","0",0,0
"2430",25,13,"3","1","2","1","0","0","1","2","0","0","0",0,0
"2434",26,13,"3","2","3","1","0","0","1","0","0","0","0",0,0
"2439",31,13,"2","2","2","1","0","0","1","0","1","0","0",0,0
"2440",45,13,"1","2","2","1","0","0","1","0","0","0","0",0,0
"2446",49,13,"2","2","3","1","0","0","1","0","0","0","0",0,0
"2447",42,13,"1","2","2","1","0","0","1","0","0","0","0",0,0
"2450",49,13,"0","2","1","1","0","0","1","0","0","0","0",0,0
"2453",46,13,"1","2","2","1","0","0","1","0","0","0","0",0,0
"2454",44,13,"2","2","3","0","0","0","1","0","0","0","0",0,0
"2463",36,13,"3","0","2","1","0","0","1","0","1","0","0",0,0
"2466",42,13,"2","2","3","1","0","0","1","0","0","0","0",0,0
"2469",40,13,"2","2","1","1","0","0","1","0","0","0","0",0,0
"2470",32,13,"3","2","3","1","0","0","1","0","1","0","0",0,0
"2471",55,13,"3","2","0","1","0","0","1","2","0","0","0",0,0
"2475",23,13,"2","1","1","1","0","0","1","2","1","0","0",1,0
"2478",35,13,"3","1","2","1","0","0","1","1","1","0","0",0,0
"2486",48,13,"2","2","3","1","0","0","1","2","1","0","0",1,0
"2490",44,13,"3","2","3","1","1","0","1","0","1","0","0",0,0
"2491",46,13,"1","1","1","1","0","0","1","2","0","0","0",0,0
